2005,51.46189,43.86734,13.28201,-6.76520,-30.77794,-23.16823,-9.02485,-7.38793,14.76292,8.86799,2.34314,2.65315,13.20221,738.64968,371.36460,254.35999,529.48215,396.08388,321.69932,242.34069,242.63124,173.67626,121.89405,178.27694,47.60282,36.29807,-11.25616,19.92679,49.26607,-5.96498,-1.06795,23.24794,24.16851,-13.78393,-5.67501,34.12769,-109.29851,29.49155,-101.21820,-33.76630,14.86527,94.62533,-38.52974,-16.32536,22.16800,1.08389,-206.40240,-32.99510,13.40469,25.53528,-33.47090,62.23124,-10.89424,17.75586,-14.62718,-75.67148,137.50479,-34.35109,-79.65450,-87.80838,-18.33980,46.75390,-14.64731,67.90768,42.31661,-2.88114,-31.17931,11.83825,101.19663,18.88950,195.17126,55.92688,28.65949,12.79907,-14.48138,23.71432,48.23640,58.23337,-4.22718,-75.69239,18.37041,61.08552,-13.34463,7.57481,13.24524,-6.66606,30.37143,-0.35017,125.70035
2005,49.92345,31.66888,18.45998,-0.73865,-31.41739,-13.96661,-2.12052,-3.23569,11.91544,9.45363,4.49562,11.30346,24.45608,3465.55209,643.14294,460.37860,567.47767,606.28813,318.07555,240.36509,286.26770,170.96547,161.51991,153.62824,236.69628,-741.76278,36.99557,-101.15388,-135.75545,3.83769,-43.48583,-33.71394,50.08108,-20.44795,1.41967,-25.09592,-729.90432,71.24828,-62.07181,28.20020,-32.35942,70.39855,-63.47744,-19.13981,6.20031,-50.02032,294.93440,32.23056,-27.80157,120.65486,-14.40581,51.79269,7.62715,-10.08667,48.68319,-378.77156,84.90904,-45.16847,1.14223,-42.63505,-32.57313,16.56658,-40.55090,80.29523,-18.98650,-115.13518,13.33790,61.93845,69.46384,14.67349,31.69336,-85.53971,-38.39224,-0.39903,-69.55272,0.69225,466.99249,-57.92506,28.37993,8.16212,40.27666,263.95278,-3.12075,-3.45093,21.53821,-87.11596,34.89150,-5.42017,128.34052
2005,51.77439,28.87551,43.50892,2.17256,-20.21904,-26.59866,-4.60907,-4.39187,17.67407,8.52263,5.92824,8.57839,22.64854,971.23054,1601.57502,384.73026,612.74056,229.17479,415.93546,232.18536,212.11872,162.72625,85.53206,178.37328,33.24305,-572.85320,362.00230,150.89043,36.63073,15.27728,-50.69105,0.32768,27.20289,-24.56154,0.85826,-112.58679,-281.22043,532.96627,-8.64933,34.55575,-0.89590,-6.88396,-61.90969,-9.37527,-3.29171,-30.25875,-185.52852,136.24880,67.52173,71.24391,-23.20969,44.98119,17.14958,-28.79264,-52.69460,-94.28379,84.89451,-12.33223,28.37005,-66.62323,-18.71793,42.47574,-11.01970,6.83164,63.12374,-20.24584,-40.55370,24.93480,27.90369,-21.54315,-7.77877,-26.38140,-34.93196,-26.27392,-24.22103,12.33027,-6.76889,-56.79980,-8.43603,36.39552,7.34189,31.97905,-48.33681,7.06049,4.35116,-1.91780,-20.67707,2.87997,-5.83362
2005,51.73845,62.08835,6.22935,-10.78981,-22.18024,-25.76512,-14.75052,-1.89472,7.90413,7.97498,3.32769,4.89930,14.09808,621.66010,441.04579,1231.45258,741.60637,658.09373,389.32310,207.60190,252.82800,124.23275,133.26485,177.31718,-55.36218,-38.03999,-240.19801,91.15365,-76.94055,46.83147,20.32241,-15.53447,21.35755,-16.60301,12.44247,0.30217,143.02414,-61.43305,-420.70912,164.76019,-5.94761,-17.89441,-52.87273,0.60461,-15.38918,-39.20508,-314.72066,144.81576,-102.45229,117.22914,-53.73546,53.14323,19.00159,-92.82118,39.45121,90.92911,146.21492,168.05820,-9.57749,34.78545,-12.76417,36.64330,-13.86423,-126.07570,-51.11357,7.71587,51.69203,-7.52495,125.00939,15.18066,-14.36946,13.60792,-176.33948,-14.91515,-30.03224,-2.67729,-46.99259,38.83752,-3.59669,6.46988,-0.42954,-84.69348,-26.65726,46.99967,11.45267,-22.22590,62.22247,5.90222,-13.14314
2005,47.87471,16.14742,16.78994,-3.38034,-41.62466,-12.55361,-16.49290,-14.51515,8.50785,3.62740,7.33181,11.32645,52.99850,2618.63205,624.13614,479.99871,713.25761,549.34177,570.31699,429.19712,273.58969,247.53107,108.15980,108.60804,235.69172,-401.22047,-69.28046,-140.21887,-278.60773,-162.00948,111.05754,53.33614,29.33368,-6.88118,5.15713,-12.33765,-298.82853,0.92993,3.65311,290.46405,-106.70771,207.46017,-3.61492,4.85401,47.89123,1.91332,784.03912,113.74236,-98.41227,306.86335,-53.38470,166.06610,-29.48752,17.37347,73.71969,-610.44556,-53.38465,-113.86892,62.51804,-204.84462,-3.61923,39.27379,-69.88852,923.66715,129.96535,-14.29273,124.53782,16.88463,82.02822,110.62552,405.59973,-24.82008,-7.24496,-20.28878,-49.75989,35.02323,296.12926,19.95707,42.85296,35.99887,70.36889,334.89561,-58.22310,2.00974,45.18172,27.37827,48.65558,8.46384,153.08642
2005,50.72479,43.31504,14.96774,-4.63735,-23.22572,-19.91589,-3.52808,-0.54554,14.70245,10.03226,2.17672,10.87429,19.18620,788.56551,538.24566,464.04129,959.74059,599.00049,604.47459,201.33042,272.08707,138.42915,168.02670,210.56728,46.92094,-214.61025,-76.31776,78.36672,-318.76953,-31.53196,28.81025,-31.13350,-1.96531,-4.82396,11.95123,22.88257,-39.42430,191.09408,-167.80094,259.22253,-40.47198,-0.42260,-55.67972,-30.47823,-8.44123,10.52421,226.07989,-128.06410,36.95077,127.25329,48.39447,28.39909,10.16415,-81.60444,101.21032,-94.05928,176.71760,52.41900,-70.58956,-37.24895,-1.16329,54.00932,-48.28564,186.64730,-11.60349,3.54678,34.35900,-61.93498,192.27391,48.80548,124.43604,-25.33291,-31.88811,79.43710,-30.57844,13.71283,-172.97567,22.95502,7.86232,16.47921,-16.29562,-9.72103,58.24845,32.85548,3.06223,3.05060,57.72762,15.41666,114.28291
2005,51.58108,49.38392,15.87043,-5.11243,-29.29683,-21.13317,-1.12434,-4.13754,12.84061,10.03549,1.93071,9.85132,5.51465,414.45753,362.49699,414.76558,451.65637,554.49079,221.05174,244.62857,194.13408,151.11056,152.09747,102.12133,-19.07108,-163.08550,-63.04648,39.10680,-0.61879,17.41452,-27.76354,-6.49420,12.30524,-8.65126,-4.86428,16.17828,-68.75791,170.14215,-203.18008,64.23868,34.59425,53.30557,-64.72436,-0.81762,-0.39334,-1.17798,-170.43666,-49.00556,-18.27136,78.37747,-34.31634,38.44794,-15.88803,-41.83049,17.04055,71.68816,142.40462,53.14902,56.22885,-78.97852,-18.55456,4.38301,-4.46866,-75.54268,-34.70768,15.28860,7.38259,11.38714,40.09385,2.95012,21.59517,26.88940,2.49199,13.46051,-27.77184,1.71319,-73.52596,18.81633,-14.51439,-9.88640,0.42493,-43.66375,-2.48758,15.37165,1.13302,-12.35157,50.36015,5.83682,-17.63803
2005,51.49362,34.23997,27.85031,-2.63649,-22.42107,-20.11983,-2.47927,-1.29638,11.63414,9.63116,4.32341,9.67035,19.27208,2770.99489,612.63930,562.07971,546.90351,380.32147,272.14817,219.88308,272.46334,147.00302,119.19472,145.11603,141.50798,-804.06946,48.96264,-86.19897,-53.40930,37.04131,-48.72779,-16.65220,32.65563,-28.71526,16.74477,-51.57774,-470.13405,-32.73814,-134.05231,51.73279,-34.84408,70.33842,-49.94140,-13.62128,-15.48371,-24.16481,392.70300,95.12075,-68.24817,31.38962,-23.36749,50.02584,23.36536,-50.40304,31.44708,-114.05452,162.34145,70.28619,39.53363,-18.92096,-41.47964,27.27648,-10.02277,12.04894,-79.44002,48.14861,63.85101,9.45448,27.63510,-0.19278,72.49218,100.98126,-25.83595,-24.87778,-18.08971,13.43934,-218.01589,14.33243,-9.66462,-63.16866,-7.31726,22.19357,-26.24237,24.01079,7.42165,-31.23805,17.20075,-0.41711,-69.43845
2005,49.21664,29.37592,18.82631,-5.55906,-23.84532,-20.88033,-11.33987,-3.72952,14.03390,8.24187,3.00051,6.13037,52.43046,5109.75892,818.64390,444.07976,899.29662,418.26434,592.69538,283.83068,332.74365,164.10031,150.50576,254.45000,340.79030,-1158.59254,131.43164,-172.88605,-153.82661,-62.27308,85.81231,26.14647,56.06507,-28.39255,-6.47999,-91.51237,-659.19999,-253.07214,-56.86736,199.19926,-31.39061,95.62277,-12.24299,-23.36251,14.89077,-36.83720,1264.33351,191.51285,-107.17096,205.77796,-50.53047,97.79360,-31.57491,-58.45807,94.06608,-495.01160,-66.47175,-60.02431,78.73978,-86.22609,-55.16158,69.71699,-46.46446,592.74149,-164.60350,-46.10231,110.29059,11.02450,176.15815,85.72687,457.40642,-98.34530,-61.12728,-98.43692,-44.92111,44.55730,164.64200,-115.13718,-7.68544,21.52390,49.07521,346.27998,39.45305,-1.72235,37.99201,-154.21228,-66.52787,-13.57160,208.45172
2005,50.76119,55.59873,13.56933,-10.44947,-22.08297,-20.93944,-4.05662,-1.54847,9.84233,10.54003,1.68444,10.62617,26.34075,414.15728,428.08323,263.02715,567.12505,431.32229,254.13951,197.55867,249.40972,144.23328,147.14714,118.34071,-9.05999,-160.74901,60.59805,88.26898,18.22057,48.28659,-27.36119,-17.36800,11.63374,1.78545,3.89527,-22.42495,-95.43076,200.56049,-132.13732,0.61449,11.94062,63.72294,-32.13003,-4.10265,3.10036,-9.51414,-106.65459,-29.11927,-21.91135,32.02338,-51.97396,32.07324,1.56412,-54.52191,2.87298,36.79327,108.57858,18.67964,-47.47128,-1.79198,-34.52204,2.35916,-6.93326,-30.44143,-56.42655,-2.56150,53.19985,46.04261,16.31784,-3.31989,22.16072,-8.44323,-17.17486,-1.23019,-30.53679,2.59625,-65.85890,14.85327,-7.79957,29.65899,8.17783,-16.86463,-20.07770,25.17487,8.66890,17.08628,57.29434,5.36855,-15.26573
